item,zone,word,mean_RT,std_RT,n_observations,word_length,word_lower,word_freq,gpt3_surprisal,log_freq,freq_bin,lemma,lemma_length,lemma_freq,log_lemma_freq
2,839,down,351.7608695652174,259.398601568973,92,4,down,4648851913.0,1.5655742746666668,9.667345712249562,"(9.457, 10.331]",down,4,65083926782.0,10.813473747841053
2,840,a,307.65934065934067,114.98620398216087,91,1,a,2061044570367.0,1.5193215353977476,12.314087383557759,"(11.368, 12.314]",a,1,457551894621474.0,14.660440358008188
2,844,join,307.26881720430106,91.54473125970645,93,4,join,47936178.0,2.56178925,7.680663413399123,"(7.37, 8.002]",join,4,95872356.0,7.98169340453318
2,846,cried,372.46153846153845,215.07256179626174,91,5,cried,135423725.0,3.17326765,8.131694758648958,"(8.002, 8.683]",cry,3,686120506.0,8.836400399859635
2,847,Aqua,339.5730337078652,132.50702276761592,89,4,aqua,4005794.0,2.8743158930625,6.602688720133081,"(5.513999999999999, 7.37]",aqua,4,48069528.0,7.681869866798855
2,848,and,340.31868131868134,166.52359720144295,91,3,and,4411758534679.0,1.6095570581869354,12.644611734519332,"(12.314, 12.645]",and,3,1332351077473058.0,15.124618677476384
2,849,because,326.83516483516485,216.43116759203215,91,7,because,6563610912.0,3.5826350378125,9.817142828422273,"(9.457, 10.331]",because,7,105017774592.0,11.021262811016166
2,850,the,307.0659340659341,116.35757170586061,91,3,the,21324013254348.0,1.2265957083593315,13.328868943797067,"(12.645, 13.329]",the,3,1.684597047093492e+16,16.226496035087486
2,851,water,318.86813186813185,158.76140090583232,91,5,water,4061552544.0,2.055366737090909,9.608692076148706,"(9.457, 10.331]",water,5,77169498336.0,10.887445677000235
2,852,drops,311.72527472527474,132.44454318980837,91,5,drops,76962030.0,1.2036840762307692,7.886276520054368,"(7.37, 8.002]",drop,4,732793779.0,8.86498177435638
2,853,were,309.0326086956522,116.04503209719324,92,4,were,85095853740.0,1.5463180812983872,10.929908399787612,"(10.331, 10.963]",be,2,163261069828920.0,14.21288263804895
2,854,all,303.1758241758242,117.65132982263913,91,3,all,44181533061.0,3.0543763152860466,10.645240781449756,"(10.331, 10.963]",all,3,1767261322440.0,12.247300772768135
2,856,overcoming,350.61538461538464,199.13048593158817,91,10,overcoming,2756256.0,13.066509,6.440319709780626,"(5.513999999999999, 7.37]",overcome,8,2756256.0,6.440319709780626
2,857,the,339.2043010752688,158.65977813765838,93,3,the,21324013254348.0,1.2265957083593315,13.328868943797067,"(12.645, 13.329]",the,3,1.684597047093492e+16,16.226496035087486
2,859,was,307.13978494623655,100.9005743291546,93,3,was,703498753709.0,1.2721500073913043,11.847263332392869,"(11.368, 12.314]",be,2,163261069828920.0,14.21288263804895
2,862,It,367.5652173913044,243.4355886263188,92,2,it,224990635397.0,2.3476733563252172,11.352164442201978,"(10.963, 11.368]",it,2,22949044810494.0,13.360764613961985
2,863,was,352.6774193548387,172.52593763978004,93,3,was,703498753709.0,1.2721500073913043,11.847263332392869,"(11.368, 12.314]",be,2,163261069828920.0,14.21288263804895
2,864,by,328.6,166.99356106809105,90,2,by,133804726924.0,2.033390646714035,11.126471456041537,"(10.963, 11.368]",by,2,7225455253896.0,12.858865215861321
2,865,the,295.2173913043478,114.63384864279129,92,3,the,21324013254348.0,1.2265957083593315,13.328868943797067,"(12.645, 13.329]",the,3,1.684597047093492e+16,16.226496035087486
2,866,help,328.39784946236557,185.20623873101604,93,4,help,593372065.0,2.038244995,8.773327097310094,"(8.683, 9.457]",help,4,1933746003.0,9.286399429258145
2,867,of,313.44086021505376,118.06174346000992,93,2,of,4233687063681.0,0.5447372453052813,12.626718753650614,"(12.314, 12.645]",of,2,977981711710311.0,14.990330733542656
2,868,Aqua,311.8021978021978,170.66596482799827,91,4,aqua,4005794.0,2.8743158930625,6.602688720133081,"(5.513999999999999, 7.37]",aqua,4,48069528.0,7.681869866798855
2,869,and,295.3369565217391,110.20313682676925,92,3,and,4411758534679.0,1.6095570581869354,12.644611734519332,"(12.314, 12.645]",and,3,1332351077473058.0,15.124618677476384
2,870,his,287.5108695652174,80.4885487132227,92,3,his,91758571704.0,1.6467687309433963,10.962646644807501,"(10.331, 10.963]",his,3,4771445728608.0,12.678649988437659
2,871,brothers,279.4731182795699,93.28679381323623,93,8,brothers,50393718.0,2.7501415000000002,7.702376409984642,"(7.37, 8.002]",brother,7,539020818.0,8.731605539587864
2,872,that,289.1777777777778,107.33959318289389,90,4,that,881997224623.0,2.0623257543611113,11.945467218541822,"(11.368, 12.314]",that,4,152585519859779.0,14.183513321670127
2,873,the,283.0,89.9268322851148,92,3,the,21324013254348.0,1.2265957083593315,13.328868943797067,"(12.645, 13.329]",the,3,1.684597047093492e+16,16.226496035087486
2,875,river,368.494623655914,181.84176253329574,93,5,river,75420456.0,3.50029585,7.877489159625911,"(7.37, 8.002]",river,5,150840912.0,8.178519152410738
2,876,was,333.8494623655914,163.62682531194065,93,3,was,703498753709.0,1.2721500073913043,11.847263332392869,"(11.368, 12.314]",be,2,163261069828920.0,14.21288263804895
2,877,able,354.63440860215053,250.36055673447532,93,4,able,509947176.0,3.0275035256636667,8.707525191930216,"(8.683, 9.457]",able,4,2039788704.0,9.309585182619443
2,878,to,302.3736263736264,106.0236502286844,91,2,to,3126025745885.0,1.0622783505768925,12.494992550538631,"(12.314, 12.645]",to,2,778380410725365.0,14.89119189763423
2,879,float,295.2173913043478,119.30843085147336,92,5,float,4380285.0,4.8470764,6.641502467619808,"(5.513999999999999, 7.37]",float,5,15062328.0,7.177892129477254
2,880,heavy,301.9347826086956,120.23637930652865,92,5,heavy,201360210.0,4.66721601,8.30397365762616,"(8.002, 8.683]",heavy,5,1006801050.0,9.002943660236737
2,882,though,370.73333333333335,220.6932285404233,90,6,though,1341618779.0,4.866501120000001,9.127629128901313,"(8.683, 9.457]",though,6,10732950232.0,10.030719115610012
2,883,not,422.72527472527474,357.992304881111,91,3,not,168129664773.0,2.2553160423438596,11.225644347056539,"(10.963, 11.368]",not,3,9247131562515.0,12.966007036548246
2,884,so,349.2,153.87972831571042,90,2,so,24324453491.0,2.803866844054054,10.386043091568345,"(10.331, 10.963]",so,2,875680325676.0,11.942345592318274
2,885,long,313.83870967741933,106.6638655984487,93,4,long,1145936100.0,3.9821492229999995,9.0591604014387,"(8.683, 9.457]",long,4,5008060172.0,9.699669538382258
2,886,ago,306.55434782608694,115.8652461077693,92,3,ago,143550117.0,0.51679195,8.15700355382819,"(8.002, 8.683]",ago,3,143550117.0,8.15700355382819
2,887,it,316.5111111111111,115.58325414696107,90,2,it,224990635397.0,2.3476733563252172,11.352164442201978,"(10.963, 11.368]",it,2,22949044810494.0,13.360764613961985
2,888,was,297.27472527472526,98.65529956301448,91,3,was,703498753709.0,1.2721500073913043,11.847263332392869,"(11.368, 12.314]",be,2,163261069828920.0,14.21288263804895
2,889,only,300.6666666666667,130.0302471294249,90,4,only,8098750872.0,3.0574719783333335,9.908418039767898,"(9.457, 10.331]",only,4,97185010464.0,10.987599285766368
2,890,a,315.77777777777777,190.33658996144774,90,1,a,2061044570367.0,1.5193215353977476,12.314087383557759,"(11.368, 12.314]",a,1,457551894621474.0,14.660440358008188
2,891,little,321.64444444444445,264.876834261397,90,6,little,10174214520.0,2.2491025225581396,10.007500890392285,"(9.457, 10.331]",little,6,437491224360.0,11.640969345930179
2,893,As,330.44444444444446,168.3863342229965,90,2,as,330597873204.0,2.4277842708273076,11.519300055350662,"(11.368, 12.314]",as,2,34051580940012.0,13.532137280054535
2,894,the,318.65934065934067,156.500494836294,91,3,the,21324013254348.0,1.2265957083593315,13.328868943797067,"(12.645, 13.329]",the,3,1.684597047093492e+16,16.226496035087486
2,895,river,323.7303370786517,135.45636365843765,89,5,river,75420456.0,3.50029585,7.877489159625911,"(7.37, 8.002]",river,5,150840912.0,8.178519152410738
2,896,grew,307.8068181818182,139.4742062384713,88,4,grew,138601770.0,3.2129764800000005,8.141768779558713,"(8.002, 8.683]",grow,4,1378242033.0,9.139325491011752
2,897,wider,302.01149425287355,112.72579348804197,87,5,wider,14886552.0,2.86807,7.172794147961486,"(5.513999999999999, 7.37]",wide,4,242102268.0,8.383998859700146
2,898,and,305.7191011235955,108.83932995308903,89,3,and,4411758534679.0,1.6095570581869354,12.644611734519332,"(12.314, 12.645]",and,3,1332351077473058.0,15.124618677476384
2,899,he,323.68131868131866,172.74051696890973,91,2,he,151824011506.0,1.6855169122916667,11.18134046220723,"(10.963, 11.368]",he,2,14377603226698.0,13.157686494379645
2,900,could,343.64044943820227,266.2277838444079,89,5,could,22247320788.0,2.355646756789474,10.34727771704218,"(10.331, 10.963]",could,5,800903548368.0,11.90358021779049
2,901,almost,326.05494505494505,130.1991092850026,91,6,almost,986917689.0,4.749160244444444,8.994280933551678,"(8.683, 9.457]",almost,6,8882259201.0,9.948523442599848
2,902,see,301.2111111111111,95.97629558051455,90,3,see,4132337118.0,1.3127912311111112,9.616195744345456,"(9.457, 10.331]",see,3,53293656045.0,10.726675514689008
2,903,the,293.0978260869565,115.27645316612943,92,3,the,21324013254348.0,1.2265957083593315,13.328868943797067,"(12.645, 13.329]",the,3,1.684597047093492e+16,16.226496035087486
2,905,Aqua,306.8,138.46414373809415,90,4,aqua,4005794.0,2.8743158930625,6.602688720133081,"(5.513999999999999, 7.37]",aqua,4,48069528.0,7.681869866798855
2,906,realized,310.9318181818182,136.51413934217356,88,8,realized,29722137.0,4.263768,7.473080046279852,"(7.37, 8.002]",realize,7,34170531.0,7.533651740369316
2,907,his,320.3736263736264,129.00918557750052,91,3,his,91758571704.0,1.6467687309433963,10.962646644807501,"(10.331, 10.963]",his,3,4771445728608.0,12.678649988437659
2,908,journey,311.1098901098901,124.49564477428744,91,7,journey,61440759.0,4.4922841,7.788456579122493,"(7.37, 8.002]",journey,7,184322277.0,8.265577829129818
2,909,was,319.314606741573,102.24153615843599,89,3,was,703498753709.0,1.2721500073913043,11.847263332392869,"(11.368, 12.314]",be,2,163261069828920.0,14.21288263804895
2,910,almost,319.42045454545456,118.23848116149506,88,6,almost,986917689.0,4.749160244444444,8.994280933551678,"(8.683, 9.457]",almost,6,8882259201.0,9.948523442599848
2,911,over,326.9,180.4419698805742,90,4,over,8940523241.0,1.7116547037,9.951362936521148,"(9.457, 10.331]",over,4,160929418338.0,11.206635441578577
2,912,and,304.38461538461536,114.3438060539616,91,3,and,4411758534679.0,1.6095570581869354,12.644611734519332,"(12.314, 12.645]",and,3,1332351077473058.0,15.124618677476384
2,913,he,319.31868131868134,192.74363394132743,91,2,he,151824011506.0,1.6855169122916667,11.18134046220723,"(10.963, 11.368]",he,2,14377603226698.0,13.157686494379645
2,914,had,300.1123595505618,141.60327408598027,89,3,had,169986796716.0,1.4607896152735849,11.230415189992184,"(10.963, 11.368]",have,4,20003102900271.0,13.301097369061095
2,915,come,318.0113636363636,215.33851961575067,88,4,come,2241943668.0,3.3280759469230765,9.350624696327731,"(8.683, 9.457]",come,4,48963240966.0,10.6898701568397
2,916,full,296.9325842696629,109.11855497502049,89,4,full,239047578.0,2.43550625,8.37848434965379,"(8.002, 8.683]",full,4,478095156.0,8.679514344409387
2,918,Back,332.4945054945055,161.13447618036128,91,4,back,5414433996.0,2.6567249176666667,9.73355306394799,"(9.457, 10.331]",back,4,75820527408.0,10.879786801061423
2,919,in,320.7692307692308,124.04390592967715,91,2,in,1410089310634.0,2.173341200590385,12.149246620377085,"(11.368, 12.314]",in,2,212923485905734.0,14.328223567669948
2,920,the,306.7752808988764,160.36809595491331,89,3,the,21324013254348.0,1.2265957083593315,13.328868943797067,"(12.645, 13.329]",the,3,1.684597047093492e+16,16.226496035087486
2,922,he,313.9887640449438,132.18345502145718,89,2,he,151824011506.0,1.6855169122916667,11.18134046220723,"(10.963, 11.368]",he,2,14377603226698.0,13.157686494379645
2,923,felt,310.8666666666667,194.88522695523451,90,4,felt,646009902.0,3.2948647533333335,8.810239175557452,"(8.683, 9.457]",feel,4,5209999374.0,9.716837671200855
2,924,right,317.2111111111111,139.18417952559207,90,5,right,1756862715.0,4.428723406875,9.244737826371187,"(8.683, 9.457]",right,5,10541176290.0,10.02288907654883
2,925,at,316.1868131868132,153.5397098175013,91,2,at,101347448001.0,2.3622375043898307,11.005812817334867,"(10.963, 11.368]",at,2,5878151984058.0,12.769240810893592
2,927,For,317.2967032967033,115.73796980972861,91,3,for,282476924066.0,1.833892506542838,11.45098297548395,"(11.368, 12.314]",for,3,20338338532752.0,13.308315471913701
2,929,this,307.3777777777778,122.16718860862078,90,4,this,55374642524.0,2.5548914819117647,10.743310935620814,"(10.331, 10.963]",this,4,1716613918244.0,12.234672629447497
2,930,was,286.2307692307692,94.65094669046742,91,3,was,703498753709.0,1.2721500073913043,11.847263332392869,"(11.368, 12.314]",be,2,163261069828920.0,14.21288263804895
2,931,the,287.05555555555554,97.76518085068192,90,3,the,21324013254348.0,1.2265957083593315,13.328868943797067,"(12.645, 13.329]",the,3,1.684597047093492e+16,16.226496035087486
2,934,place,316.1758241758242,126.0535682783398,91,5,place,1326268566.0,0.2117015675857143,9.122631476825855,"(8.683, 9.457]",place,5,4035843534.0,9.605934320794976
2,935,in,310.2307692307692,117.28446680548174,91,2,in,1410089310634.0,2.173341200590385,12.149246620377085,"(11.368, 12.314]",in,2,212923485905734.0,14.328223567669948
2,936,the,286.5164835164835,105.52402176622708,91,3,the,21324013254348.0,1.2265957083593315,13.328868943797067,"(12.645, 13.329]",the,3,1.684597047093492e+16,16.226496035087486
2,937,whole,292.8333333333333,103.55232623974665,90,5,whole,770468922.0,1.8661862200000001,8.886755126063129,"(8.683, 9.457]",whole,5,4622813532.0,9.664906375977043
2,938,wide,295.6,96.54489553535488,90,4,wide,113607858.0,3.1195939499999996,8.055408375409126,"(8.002, 8.683]",wide,4,242102268.0,8.383998859700146
2,940,During,318.06666666666666,160.1176393373519,90,6,during,1109067366.0,3.778160929531667,9.044957926877542,"(8.683, 9.457]",during,6,6654404196.0,9.823109176934866
2,941,the,312.7391304347826,130.20835961458565,92,3,the,21324013254348.0,1.2265957083593315,13.328868943797067,"(12.645, 13.329]",the,3,1.684597047093492e+16,16.226496035087486
2,942,warm,289.0111111111111,105.75788487027671,90,4,warm,124466790.0,1.815873946,8.09505349272243,"(8.002, 8.683]",warm,4,497867160.0,8.697113481433462
2,943,summer,287.1666666666667,106.86873708569844,90,6,summer,78222888.0,2.94749587,7.893333851677331,"(7.37, 8.002]",summer,6,156445776.0,8.194363844565306
2,945,if,301.3777777777778,123.87340200924214,90,2,if,6679393671.0,3.474217766,9.82473704079051,"(9.457, 10.331]",if,2,73473330381.0,10.866129725889625
2,946,you,274.3296703296703,89.03046356850807,91,3,you,49578181874.0,1.347070699671795,10.69529059632989,"(10.331, 10.963]",you,3,1338610910598.0,12.126654360480442
2,947,take,294.9230769230769,120.69357257757541,91,4,take,1746057369.0,2.890328052857143,9.242058509166286,"(8.683, 9.457]",take,4,20541276177.0,10.312627421726999
2,948,a,288.14444444444445,116.94688711971456,90,1,a,2061044570367.0,1.5193215353977476,12.314087383557759,"(11.368, 12.314]",a,1,457551894621474.0,14.660440358008188
2,949,walk,290.5,115.35382848924624,88,4,walk,35400045.0,1.3548261,7.549003826362884,"(7.37, 8.002]",walk,4,2473778085.0,9.39336073799791
2,950,on,280.14772727272725,106.82788173793591,88,2,on,163760620976.0,2.1923275725918034,11.214209476493563,"(10.963, 11.368]",on,2,9170594774656.0,12.962397503497158
2,951,the,280.7142857142857,104.54528903933193,91,3,the,21324013254348.0,1.2265957083593315,13.328868943797067,"(12.645, 13.329]",the,3,1.684597047093492e+16,16.226496035087486
2,952,sea,285.16483516483515,114.38009381359092,91,3,sea,79027380.0,2.7186979,7.897777589479461,"(7.37, 8.002]",sea,3,79027380.0,7.897777589479461
2,954,you,324.31868131868134,205.49451893857733,91,3,you,49578181874.0,1.347070699671795,10.69529059632989,"(10.331, 10.963]",you,3,1338610910598.0,12.126654360480442
2,955,will,310.0,137.74904718363751,91,4,will,7541341032.0,0.94566167,9.877448580809586,"(9.457, 10.331]",will,4,60330728256.0,10.78053856775114
2,956,hear,312.55434782608694,182.2601307352048,92,4,hear,223470312.0,1.2518161975,8.349219837281703,"(8.002, 8.683]",hear,4,2896801041.0,9.461918668027806
2,957,the,297.44565217391306,98.10494091246437,92,3,the,21324013254348.0,1.2265957083593315,13.328868943797067,"(12.645, 13.329]",the,3,1.684597047093492e+16,16.226496035087486
2,958,gentle,305.9555555555556,132.67430012104543,90,6,gentle,10587999.0,4.0454745,7.024813932629311,"(5.513999999999999, 7.37]",gentle,6,10587999.0,7.024813932629311
2,961,of,318.34065934065933,145.77709161442496,91,2,of,4233687063681.0,0.5447372453052813,12.626718753650614,"(12.314, 12.645]",of,2,977981711710311.0,14.990330733542656
2,962,the,316.8888888888889,125.79629015487339,90,3,the,21324013254348.0,1.2265957083593315,13.328868943797067,"(12.645, 13.329]",the,3,1.684597047093492e+16,16.226496035087486
2,963,waves,293.56043956043953,104.73142463688399,91,5,waves,48706392.0,0.7947912216666667,7.6875859686561645,"(7.37, 8.002]",wave,4,97412784.0,7.988615959861855
2,964,and,287.75,102.52243120946217,92,3,and,4411758534679.0,1.6095570581869354,12.644611734519332,"(12.314, 12.645]",and,3,1332351077473058.0,15.124618677476384
2,965,some,305.0326086956522,134.0770199424063,92,4,some,8436643065.0,3.88475370625,9.926169675544838,"(9.457, 10.331]",some,4,126549645975.0,11.102260934552474
2,966,say,308.0674157303371,206.7175168366467,89,3,say,521501240.0,2.6093559666666666,8.717255346240615,"(8.683, 9.457]",say,3,293664681317.0,11.467851717612186
2,967,that,297.3666666666667,122.47517060910893,90,4,that,881997224623.0,2.0623257543611113,11.945467218541822,"(11.368, 12.314]",that,4,152585519859779.0,14.183513321670127
2,968,it,309.7282608695652,140.35873217595366,92,2,it,224990635397.0,2.3476733563252172,11.352164442201978,"(10.963, 11.368]",it,2,22949044810494.0,13.360764613961985
2,969,must,302.8021978021978,101.07832164330343,91,4,must,2247350562.0,3.47971291,9.351670823065026,"(8.683, 9.457]",must,4,13484103372.0,10.129822073287631
2,970,be,287.5108695652174,102.13474127376895,92,2,be,130149743490.0,1.4886415307625,11.114443316505547,"(10.963, 11.368]",be,2,163261069828920.0,14.21288263804895
2,971,the,281.9032258064516,81.52127816606469,93,3,the,21324013254348.0,1.2265957083593315,13.328868943797067,"(12.645, 13.329]",the,3,1.684597047093492e+16,16.226496035087486
2,973,voices,319.3296703296703,136.59925613471245,91,6,voices,13902012.0,4.1037564,7.14307769028969,"(5.513999999999999, 7.37]",voice,5,196714551.0,8.293836488132548
2,974,of,332.7956989247312,216.07006508255125,93,2,of,4233687063681.0,0.5447372453052813,12.626718753650614,"(12.314, 12.645]",of,2,977981711710311.0,14.990330733542656
2,975,Aqua,320.8478260869565,173.589761103751,92,4,aqua,4005794.0,2.8743158930625,6.602688720133081,"(5.513999999999999, 7.37]",aqua,4,48069528.0,7.681869866798855
2,976,and,326.1758241758242,214.8034033149896,91,3,and,4411758534679.0,1.6095570581869354,12.644611734519332,"(12.314, 12.645]",and,3,1332351077473058.0,15.124618677476384
2,977,his,311.0,194.86507025220195,92,3,his,91758571704.0,1.6467687309433963,10.962646644807501,"(10.331, 10.963]",his,3,4771445728608.0,12.678649988437659
2,978,brother,284.6489361702128,101.95884763844344,94,7,brother,129279888.0,3.7814302666666664,8.111530970544464,"(8.002, 8.683]",brother,7,539020818.0,8.731605539587864
2,979,water,317.20212765957444,164.65817181000006,94,5,water,4061552544.0,2.055366737090909,9.608692076148706,"(9.457, 10.331]",water,5,77169498336.0,10.887445677000235
2,980,drops,356.05434782608694,186.05649408681677,92,5,drops,76962030.0,1.2036840762307692,7.886276520054368,"(7.37, 8.002]",drop,4,732793779.0,8.86498177435638
2,981,telling,361.8478260869565,296.2608716336942,92,7,telling,76765941.0,2.8510905666666666,7.885168583545654,"(7.37, 8.002]",tell,4,11001405534.0,10.04144817398547
2,982,each,319.1720430107527,134.6815586982473,93,4,each,1462834716.0,6.388334475000001,9.165195258763774,"(8.683, 9.457]",each,4,5851338864.0,9.767255249869072
2,983,other,307.56382978723406,162.40335809538823,94,5,other,19558582449.0,1.9339918429615384,10.291337375172851,"(9.457, 10.331]",other,5,451661617319.0,11.654813185326956
2,984,about,306.05494505494505,122.49484003983937,91,5,about,14106912068.0,2.0619538484210524,10.149431959313532,"(9.457, 10.331]",about,5,253924417224.0,11.40470446438776
2,985,their,314.83870967741933,158.89983790197363,93,5,their,26382781110.0,1.9451908927857142,10.421320574284572,"(10.331, 10.963]",their,5,554038403310.0,11.743539869002815
2,986,wonderful,306.1720430107527,120.51534483353544,93,9,wonderful,37090026.0,4.43884515,7.56925714947708,"(7.37, 8.002]",wonderful,9,74180052.0,7.870287139286462
2,987,journey,320.0425531914894,124.20551083765717,94,7,journey,61440759.0,4.4922841,7.788456579122493,"(7.37, 8.002]",journey,7,184322277.0,8.265577829129818
2,988,around,320.3440860215054,117.24004496754732,93,6,around,2271785781.0,2.8565229426923078,9.35636737717917,"(8.683, 9.457]",around,6,24989643591.0,10.397760062163606
2,989,the,375.0425531914894,261.9287399970111,94,3,the,21324013254348.0,1.2265957083593315,13.328868943797067,"(12.645, 13.329]",the,3,1.684597047093492e+16,16.226496035087486
3,1,It,676.1595744680851,483.00516044331323,94,2,it,224990635397.0,2.3476733563252172,11.352164442201978,"(10.963, 11.368]",it,2,22949044810494.0,13.360764613961985
3,2,was,386.3152173913044,150.5837673013844,92,3,was,703498753709.0,1.2721500073913043,11.847263332392869,"(11.368, 12.314]",be,2,163261069828920.0,14.21288263804895
3,3,cold,391.1595744680851,223.77332536274955,94,4,cold,373743525.0,2.755864456111111,8.57257367853161,"(8.002, 8.683]",cold,4,2616204675.0,9.417671717549856
3,4,and,405.5425531914894,297.0907925701675,94,3,and,4411758534679.0,1.6095570581869354,12.644611734519332,"(12.314, 12.645]",and,3,1332351077473058.0,15.124618677476384
3,5,nearly,383.0744680851064,205.9886331221227,94,6,nearly,141571386.0,7.467338666666666,8.150975486943558,"(8.002, 8.683]",nearly,6,424714158.0,8.628096739618107
3,6,dark,382.6777777777778,185.8872334120018,90,4,dark,265025565.0,5.032536899999999,8.423287770680833,"(8.002, 8.683]",dark,4,1325127825.0,9.1222577737059
3,7,on,367.5869565217391,157.26391006971582,92,2,on,163760620976.0,2.1923275725918034,11.214209476493563,"(10.963, 11.368]",on,2,9170594774656.0,12.962397503497158
3,8,the,392.6263736263736,249.91548119543882,91,3,the,21324013254348.0,1.2265957083593315,13.328868943797067,"(12.645, 13.329]",the,3,1.684597047093492e+16,16.226496035087486
3,9,last,349.4891304347826,148.4365032091157,92,4,last,863613660.0,3.30252154,8.936319503567233,"(8.683, 9.457]",last,4,4351953486.0,9.638684245043251
3,10,evening,367.26881720430106,177.37452023925962,93,7,evening,108239589.0,1.249556265,8.034386138531595,"(8.002, 8.683]",evening,7,108239589.0,8.034386138531595
3,11,of,378.44565217391306,228.5812123518233,92,2,of,4233687063681.0,0.5447372453052813,12.626718753650614,"(12.314, 12.645]",of,2,977981711710311.0,14.990330733542656
3,12,the,358.0430107526882,180.99681200522352,93,3,the,21324013254348.0,1.2265957083593315,13.328868943797067,"(12.645, 13.329]",the,3,1.684597047093492e+16,16.226496035087486
3,13,old,392.9010989010989,196.31533901382318,91,3,old,1388775444.0,2.09752174727,9.142632029120378,"(8.683, 9.457]",old,3,8718763329.0,9.940454888941192
3,15,and,493.03225806451616,318.16493028168605,93,3,and,4411758534679.0,1.6095570581869354,12.644611734519332,"(12.314, 12.645]",and,3,1332351077473058.0,15.124618677476384
3,16,the,371.5483870967742,171.23353720482044,93,3,the,21324013254348.0,1.2265957083593315,13.328868943797067,"(12.645, 13.329]",the,3,1.684597047093492e+16,16.226496035087486
3,17,snow,359.4731182795699,186.9670158888675,93,4,snow,27860125.0,0.6980290646666667,7.444983076229401,"(7.37, 8.002]",snow,4,27860125.0,7.444983076229401
3,18,was,359.26881720430106,163.35505074536434,93,3,was,703498753709.0,1.2721500073913043,11.847263332392869,"(11.368, 12.314]",be,2,163261069828920.0,14.21288263804895
3,19,falling,394.32608695652175,287.65711841275686,92,7,falling,34357140.0,0.593690145,7.536017017220216,"(7.37, 8.002]",fall,4,1304848012.0,9.115559928563584
3,20,fast,371.247311827957,188.45837136423634,93,4,fast,173718495.0,3.851388188,8.239846060721689,"(8.002, 8.683]",fast,4,868592475.0,8.938816063057716
3,21,and,360.4835164835165,167.71936631285556,91,3,and,4411758534679.0,1.6095570581869354,12.644611734519332,"(12.314, 12.645]",and,3,1332351077473058.0,15.124618677476384
3,23,A,491.4782608695652,465.5925558829795,92,1,a,2061044570367.0,1.5193215353977476,12.314087383557759,"(11.368, 12.314]",a,1,457551894621474.0,14.660440358008188
3,24,little,400.9,210.81719276198734,90,6,little,10174214520.0,2.2491025225581396,10.007500890392285,"(9.457, 10.331]",little,6,437491224360.0,11.640969345930179
3,25,girl,381.4347826086956,224.1379238031025,92,4,girl,1128306147.0,1.3938746388,9.052426954565176,"(8.683, 9.457]",girl,4,22758222812.0,10.357138345041031
3,26,no,347.04347826086956,155.2561805705369,92,2,no,18192490625.0,2.8032701625,10.259892159815696,"(9.457, 10.331]",no,2,491197246875.0,11.691255923951694
3,27,one,394.2197802197802,200.64173722211112,91,3,one,44008660955.0,1.935788186082558,10.643538154560051,"(10.331, 10.963]",one,3,1540351356292.0,12.187619795313523
3,28,sheltered,431.17391304347825,286.67838581659754,92,9,sheltered,2349207.0,12.617079,6.370921471121175,"(5.513999999999999, 7.37]",shelter,7,10925391.0,7.038437028286188
3,29,from,439.6222222222222,190.20861272444213,90,4,from,99290951421.0,1.9197917148354167,10.996909672195766,"(10.963, 11.368]",from,4,4666674716787.0,12.669007530127203
3,30,the,386.1208791208791,145.84724392054366,91,3,the,21324013254348.0,1.2265957083593315,13.328868943797067,"(12.645, 13.329]",the,3,1.684597047093492e+16,16.226496035087486
3,32,air,625.7640449438202,486.8937027560045,89,3,air,702780200.0,2.327323726472727,8.846819517880787,"(8.683, 9.457]",air,3,7027802000.0,9.846819517324619
3,34,through,432.68131868131866,157.81373543381798,91,7,through,5172424491.0,2.7640800575946156,9.713694159473665,"(9.457, 10.331]",through,7,62069093892.0,10.792875405444324
3,35,the,390.3296703296703,127.59066971679005,91,3,the,21324013254348.0,1.2265957083593315,13.328868943797067,"(12.645, 13.329]",the,3,1.684597047093492e+16,16.226496035087486
3,36,streets,401.14606741573033,177.91101903644505,89,7,streets,31815905.0,2.1920413,7.50264429485806,"(7.37, 8.002]",street,6,66394409.0,7.822131515989254
3,37,with,428.06666666666666,266.42826047085936,90,4,with,233185540128.0,1.9510711567041668,11.367701616254697,"(10.963, 11.368]",with,4,15856616728704.0,13.200210528959099
3,38,a,368.3888888888889,139.14665244407433,90,1,a,2061044570367.0,1.5193215353977476,12.314087383557759,"(11.368, 12.314]",a,1,457551894621474.0,14.660440358008188
3,39,bare,389.64835164835165,288.80017596279555,91,4,bare,10656960.0,5.525566,7.027633376445107,"(5.513999999999999, 7.37]",bare,4,10656960.0,7.027633376445107
3,40,head,416.6923076923077,267.6473920958814,91,4,head,2219593932.0,1.672407760235294,9.34627352905066,"(8.683, 9.457]",head,4,26656462686.0,10.425802518017022
3,41,and,391.97802197802196,163.52213428306393,91,3,and,4411758534679.0,1.6095570581869354,12.644611734519332,"(12.314, 12.645]",and,3,1332351077473058.0,15.124618677476384
3,42,naked,384.8241758241758,150.5877074374188,91,5,naked,17797668.0,2.2980242,7.250363125526385,"(5.513999999999999, 7.37]",naked,5,35595336.0,7.551393108989485
3,44,looking,445.0659340659341,181.73862808365462,91,7,looking,468376128.0,3.6350540499999995,8.670594752950809,"(8.002, 8.683]",look,4,29162585914.0,10.464826031265348
